account_id,date_col,target,transaction_amount,product_title,review_body,age,account_age_days,annual_income,country,subscription_tier
63,2024-01-25 22:01:45,0,16.03,desk lamp,amazing value highly recommend,57,1833,57766.4,IN,basic
63,2024-01-25 22:20:34,1,270.75,water bottle,great product fast shipping,67,713,44178.51,AU,premium
63,2024-01-25 22:43:04,1,52.13,wireless earbuds,not worth the price disappointed,30,217,69744.91,US,free
63,2024-01-25 22:52:17,1,23.49,yoga mat,amazing value highly recommend,37,492,67715.65,FR,premium
63,2024-01-25 22:56:13,0,28.93,backpack,not worth the price disappointed,26,716,46688.82,UK,free
63,2024-01-25 23:24:51,0,42.6,laptop stand,works as expected average experience,60,1283,33849.72,IN,basic
63,2024-01-25 23:42:20,1,54.52,running shoes,excellent quality would buy again,42,1590,72267.71,CA,basic
63,2024-01-25 23:46:09,1,40.66,backpack,not worth the price disappointed,22,1248,39397.89,CA,enterprise
64,2024-02-29 00:01:32,1,47.27,backpack,not worth the price disappointed,44,1071,45166.96,IN,free
64,2024-02-29 00:13:35,1,47.67,bluetooth speaker,amazing value highly recommend,52,629,37431.37,UK,free
64,2024-02-29 01:35:09,0,16.63,running shoes,amazing value highly recommend,25,669,52730.34,UK,premium
64,2024-02-29 02:29:29,0,14.16,phone case,not worth the price disappointed,24,79,44350.84,FR,free
64,2024-02-29 03:10:28,0,28.71,desk lamp,stopped working after a week,57,464,74660.73,DE,enterprise
64,2024-02-29 03:47:10,0,18.31,laptop stand,amazing value highly recommend,50,384,41983.04,AU,premium
64,2024-02-29 03:53:59,0,29.56,backpack,stopped working after a week,33,684,101999.21,AU,premium
64,2024-02-29 04:07:37,1,100.44,wireless earbuds,stopped working after a week,67,1307,97833.34,CA,free
64,2024-02-29 05:05:40,1,41.46,laptop stand,stopped working after a week,23,728,32039.75,DE,premium
64,2024-02-29 06:12:20,1,18.93,yoga mat,not worth the price disappointed,40,679,92153.81,CA,premium
64,2024-02-29 06:29:48,1,27.5,phone case,arrived damaged poor packaging,23,453,66319.61,AU,premium
64,2024-02-29 06:55:17,0,92.41,coffee maker,perfect fit very comfortable,18,945,35026.45,AU,basic
64,2024-02-29 07:33:14,0,26.51,phone case,perfect fit very comfortable,20,458,29787.96,FR,free
64,2024-02-29 08:21:52,0,31.8,desk lamp,works as expected average experience,51,1597,73215.78,DE,premium
64,2024-02-29 08:41:44,1,61.27,wireless earbuds,amazing value highly recommend,66,943,35523.37,UK,basic
64,2024-02-29 09:14:55,0,17.73,laptop stand,works as expected average experience,23,676,48239.81,DE,basic
64,2024-02-29 10:02:51,0,17.61,water bottle,arrived damaged poor packaging,51,833,43990.96,IN,basic
64,2024-02-29 10:48:39,1,48.25,backpack,great product fast shipping,34,1667,76958.43,AU,free
64,2024-02-29 12:31:33,1,53.39,desk lamp,stopped working after a week,56,251,29905.16,US,free
64,2024-02-29 13:28:09,1,16.23,backpack,excellent quality would buy again,53,489,15644.22,UK,free
64,2024-02-29 13:32:17,1,56.52,wireless earbuds,excellent quality would buy again,60,1814,51660.03,FR,free
64,2024-02-29 14:21:19,1,34.36,running shoes,stopped working after a week,37,588,36825.32,IN,basic
64,2024-02-29 15:20:42,0,29.44,running shoes,arrived damaged poor packaging,25,759,41097.58,AU,premium
64,2024-02-29 15:30:39,0,68.65,laptop stand,not worth the price disappointed,21,115,57031.91,CA,basic
64,2024-02-29 16:14:22,0,35.32,phone case,works as expected average experience,59,197,42477.15,AU,free
64,2024-02-29 18:06:37,1,50.29,backpack,great product fast shipping,20,1209,38895.08,IN,free
64,2024-02-29 18:11:23,0,29.01,coffee maker,excellent quality would buy again,27,304,41633.44,US,enterprise
64,2024-02-29 18:33:53,1,69.97,water bottle,great product fast shipping,51,1402,42317.07,US,free
64,2024-02-29 18:40:33,0,30.55,bluetooth speaker,amazing value highly recommend,49,973,51136.23,US,premium
64,2024-02-29 19:50:19,1,12.41,laptop stand,works as expected average experience,21,693,35246.26,FR,basic
64,2024-02-29 20:09:21,0,39.76,laptop stand,stopped working after a week,58,1354,22614.38,IN,free
64,2024-02-29 20:15:46,1,17.72,wireless earbuds,stopped working after a week,42,202,48449.17,UK,free
64,2024-02-29 21:28:05,0,57.81,laptop stand,works as expected average experience,50,1049,32777.87,DE,premium
65,2024-02-21 00:38:51,1,310.99,bluetooth speaker,perfect fit very comfortable,38,1456,40220.66,FR,premium
65,2024-02-21 01:25:39,0,23.17,coffee maker,perfect fit very comfortable,41,719,25397.18,DE,basic
65,2024-02-21 01:52:01,0,27.61,desk lamp,works as expected average experience,60,214,49741.92,DE,free
65,2024-02-21 02:16:52,1,41.5,yoga mat,works as expected average experience,65,1064,49131.08,FR,free
65,2024-02-21 02:22:47,1,68.03,coffee maker,arrived damaged poor packaging,37,244,35461.18,DE,free
65,2024-02-21 02:30:41,0,26.43,phone case,perfect fit very comfortable,31,1758,65036.09,IN,basic
65,2024-02-21 03:13:57,0,22.26,phone case,works as expected average experience,25,1609,80474.51,CA,free
65,2024-02-21 04:13:38,1,60.72,yoga mat,amazing value highly recommend,63,813,59899.78,AU,free
65,2024-02-21 04:41:30,0,18.06,yoga mat,great product fast shipping,19,81,77192.4,DE,enterprise
65,2024-02-21 04:58:03,0,93.64,running shoes,excellent quality would buy again,63,153,47947.01,FR,enterprise
65,2024-02-21 05:08:17,0,24.7,bluetooth speaker,excellent quality would buy again,36,1365,61109.56,AU,enterprise
65,2024-02-21 05:09:51,1,113.93,coffee maker,arrived damaged poor packaging,47,476,48624.82,UK,basic
65,2024-02-21 07:13:40,0,8.44,wireless earbuds,perfect fit very comfortable,22,1800,152013.22,AU,basic
65,2024-02-21 08:09:40,1,22.41,coffee maker,stopped working after a week,45,309,64336.94,CA,enterprise
65,2024-02-21 09:57:14,0,18.51,yoga mat,excellent quality would buy again,19,1935,31530.8,CA,basic
65,2024-02-21 10:08:44,0,19.98,water bottle,arrived damaged poor packaging,65,1314,27885.64,US,free
65,2024-02-21 11:08:00,0,9.3,running shoes,perfect fit very comfortable,57,1885,46364.13,US,basic
65,2024-02-21 11:16:44,0,40.35,laptop stand,not worth the price disappointed,53,1371,65217.6,US,free
65,2024-02-21 11:22:43,1,19.33,bluetooth speaker,arrived damaged poor packaging,52,856,41337.62,AU,premium
65,2024-02-21 11:23:31,1,35.05,bluetooth speaker,great product fast shipping,23,274,60766.14,US,basic
65,2024-02-21 11:25:34,1,58.04,coffee maker,not worth the price disappointed,24,1147,46270.18,CA,basic
65,2024-02-21 12:30:52,1,28.72,running shoes,arrived damaged poor packaging,58,979,38089.19,UK,basic
65,2024-02-21 14:03:30,1,22.66,bluetooth speaker,great product fast shipping,69,1015,45189.2,CA,free
65,2024-02-21 15:38:13,0,28.25,yoga mat,arrived damaged poor packaging,50,1464,29912.19,UK,free
65,2024-02-21 16:18:31,1,54.9,water bottle,amazing value highly recommend,18,676,75128.46,FR,premium
65,2024-02-21 19:55:15,1,18.38,bluetooth speaker,works as expected average experience,20,775,62991.99,IN,enterprise
65,2024-02-21 20:10:16,1,322.54,running shoes,stopped working after a week,65,659,52074.36,CA,basic
65,2024-02-21 20:38:48,0,11.97,desk lamp,not worth the price disappointed,39,1876,111664.9,CA,premium
65,2024-02-21 21:21:58,1,54.92,backpack,arrived damaged poor packaging,28,1140,57772.57,DE,basic
65,2024-02-21 21:24:58,0,8.73,laptop stand,perfect fit very comfortable,66,1942,62048.1,US,free
65,2024-02-21 22:27:10,1,24.54,water bottle,stopped working after a week,28,892,37781.54,FR,free
66,2024-01-03 00:46:32,1,79.23,yoga mat,not worth the price disappointed,34,1522,30562.02,UK,premium
66,2024-01-03 01:03:36,0,14.23,coffee maker,great product fast shipping,58,970,39332.57,US,premium
66,2024-01-03 01:13:14,1,44.71,backpack,stopped working after a week,62,1670,34126.58,CA,free
66,2024-01-03 01:19:35,0,53.1,wireless earbuds,works as expected average experience,52,550,47772.03,IN,free
66,2024-01-03 01:29:45,0,25.65,coffee maker,excellent quality would buy again,41,556,46453.6,UK,basic
66,2024-01-03 02:23:45,1,47.84,backpack,not worth the price disappointed,19,334,80359.67,AU,basic
66,2024-01-03 02:28:54,1,22.61,desk lamp,perfect fit very comfortable,45,1566,70766.62,US,basic
66,2024-01-03 02:34:39,1,7.33,yoga mat,amazing value highly recommend,31,274,48274.32,AU,premium
66,2024-01-03 02:46:04,1,7.52,coffee maker,arrived damaged poor packaging,26,1854,64057.11,DE,basic
66,2024-01-03 02:55:38,0,12.52,running shoes,stopped working after a week,23,1215,27201.44,CA,basic
66,2024-01-03 03:26:15,1,10.16,coffee maker,amazing value highly recommend,42,1683,35239.9,CA,basic
66,2024-01-03 04:19:37,1,45.5,phone case,perfect fit very comfortable,50,1468,28615.47,US,free
66,2024-01-03 04:46:48,0,25.44,backpack,works as expected average experience,42,1056,27657.04,US,enterprise
66,2024-01-03 04:55:45,0,11.3,bluetooth speaker,excellent quality would buy again,31,663,27154.59,AU,free
66,2024-01-03 05:02:21,1,64.8,backpack,works as expected average experience,26,1305,49746.71,IN,premium
66,2024-01-03 05:51:47,1,42.2,coffee maker,works as expected average experience,65,1416,48360.35,AU,basic
66,2024-01-03 06:21:19,0,47.32,wireless earbuds,not worth the price disappointed,34,1267,43867.63,UK,free
66,2024-01-03 07:41:22,1,7.93,running shoes,arrived damaged poor packaging,56,1915,24095.8,UK,free
66,2024-01-03 08:12:51,1,69.39,yoga mat,works as expected average experience,61,897,57035.53,CA,free
66,2024-01-03 08:15:05,0,23.21,desk lamp,perfect fit very comfortable,44,1777,48020.37,UK,basic
66,2024-01-03 08:34:36,1,84.42,desk lamp,great product fast shipping,30,1228,36503.23,UK,premium
66,2024-01-03 08:39:29,0,60.8,phone case,arrived damaged poor packaging,34,868,32956.35,US,free
66,2024-01-03 09:37:49,0,31.82,wireless earbuds,works as expected average experience,48,1639,46848.04,US,enterprise
66,2024-01-03 09:46:32,1,142.58,yoga mat,amazing value highly recommend,49,1733,52571.98,IN,free
66,2024-01-03 10:02:54,0,23.3,coffee maker,perfect fit very comfortable,36,965,34974.46,UK,free
66,2024-01-03 10:37:21,0,8.78,wireless earbuds,perfect fit very comfortable,63,171,47901.2,DE,premium
66,2024-01-03 11:02:09,1,15.55,water bottle,excellent quality would buy again,51,1182,48970.99,US,enterprise
66,2024-01-03 12:36:13,0,31.44,phone case,perfect fit very comfortable,64,1596,45774.34,AU,free
66,2024-01-03 12:37:31,0,59.01,wireless earbuds,perfect fit very comfortable,26,1400,47105.51,US,free
66,2024-01-03 14:39:05,1,60.36,phone case,works as expected average experience,62,1256,46021.76,UK,free
66,2024-01-03 14:52:10,0,97.65,laptop stand,not worth the price disappointed,44,57,38555.97,UK,free
66,2024-01-03 16:36:27,0,24.54,desk lamp,arrived damaged poor packaging,19,1442,59942.06,IN,basic
66,2024-01-03 16:47:09,0,16.04,backpack,excellent quality would buy again,29,468,26312.92,FR,free
66,2024-01-03 18:04:32,0,31.28,water bottle,not worth the price disappointed,46,231,51839.14,DE,free
66,2024-01-03 18:06:09,1,22.32,water bottle,perfect fit very comfortable,63,739,48964.93,IN,free
66,2024-01-03 19:13:37,0,46.35,desk lamp,not worth the price disappointed,65,1951,46155.05,CA,free
66,2024-01-03 19:40:31,1,114.32,bluetooth speaker,not worth the price disappointed,36,1068,35525.41,US,free
66,2024-01-03 20:27:25,0,34.26,coffee maker,arrived damaged poor packaging,50,1896,33121.4,CA,basic
66,2024-01-03 21:19:14,0,51.26,yoga mat,amazing value highly recommend,68,155,31438.18,IN,free
66,2024-01-03 22:18:14,1,69.55,backpack,stopped working after a week,41,576,72134.14,DE,free
66,2024-01-03 22:18:43,0,15.66,wireless earbuds,excellent quality would buy again,33,443,58959.74,AU,free
66,2024-01-03 23:06:10,1,137.69,desk lamp,amazing value highly recommend,35,837,55399.98,CA,basic
66,2024-01-03 23:55:12,1,28.88,running shoes,stopped working after a week,38,654,56098.13,FR,free
67,2024-01-15 02:04:22,1,72.7,wireless earbuds,arrived damaged poor packaging,22,1621,37013.94,FR,basic
67,2024-01-15 02:28:43,0,183.97,running shoes,perfect fit very comfortable,65,1588,42473.15,AU,basic
67,2024-01-15 03:04:23,0,26.99,desk lamp,great product fast shipping,40,582,51750.07,UK,basic
67,2024-01-15 04:05:17,1,45.73,coffee maker,amazing value highly recommend,23,1501,40704.76,UK,premium
67,2024-01-15 04:38:13,1,13.46,laptop stand,great product fast shipping,32,1509,50324.84,UK,premium
67,2024-01-15 05:12:16,1,39.97,wireless earbuds,perfect fit very comfortable,20,1225,24894.84,CA,free
67,2024-01-15 06:57:17,0,31.49,backpack,stopped working after a week,41,170,40945.9,IN,basic
67,2024-01-15 07:42:21,1,39.84,coffee maker,works as expected average experience,53,1201,66453.31,IN,free
67,2024-01-15 07:46:28,0,18.19,bluetooth speaker,amazing value highly recommend,23,1498,42429.21,US,premium
67,2024-01-15 07:49:29,0,21.73,phone case,perfect fit very comfortable,50,1158,21186.99,IN,enterprise
67,2024-01-15 09:08:15,1,26.04,backpack,amazing value highly recommend,47,1774,62772.4,AU,premium
67,2024-01-15 09:32:26,0,88.73,desk lamp,perfect fit very comfortable,41,718,25545.16,UK,basic
67,2024-01-15 11:14:30,0,27.76,running shoes,great product fast shipping,52,1669,31047.33,DE,free
67,2024-01-15 11:17:02,0,25.45,coffee maker,amazing value highly recommend,29,207,36833.6,IN,basic
67,2024-01-15 11:50:53,0,18.44,laptop stand,stopped working after a week,28,1487,29869.92,US,basic
67,2024-01-15 11:58:02,0,27.21,running shoes,stopped working after a week,27,1343,64801.09,UK,basic
67,2024-01-15 12:44:24,1,83.01,bluetooth speaker,stopped working after a week,43,859,25440.42,US,basic
67,2024-01-15 13:50:40,0,4.05,water bottle,arrived damaged poor packaging,42,1975,34299.46,US,basic
67,2024-01-15 14:02:02,0,27.98,desk lamp,works as expected average experience,30,1317,40448.0,UK,basic
67,2024-01-15 15:42:36,1,65.59,phone case,perfect fit very comfortable,41,1413,41569.06,UK,premium
67,2024-01-15 19:04:31,0,31.47,wireless earbuds,amazing value highly recommend,32,121,51785.49,CA,free
67,2024-01-15 19:09:52,0,28.72,backpack,amazing value highly recommend,66,1185,54536.16,DE,free
67,2024-01-15 19:13:56,1,41.02,wireless earbuds,excellent quality would buy again,28,495,40136.0,IN,basic
67,2024-01-15 19:19:37,1,71.31,wireless earbuds,arrived damaged poor packaging,50,1847,55536.17,DE,premium
67,2024-01-15 19:20:54,1,37.61,running shoes,perfect fit very comfortable,35,759,63380.36,UK,premium
67,2024-01-15 21:58:41,0,17.02,running shoes,works as expected average experience,56,1332,45060.22,CA,basic
67,2024-01-15 22:11:54,1,30.6,wireless earbuds,perfect fit very comfortable,36,889,52311.15,CA,premium
67,2024-01-15 22:46:02,1,42.14,coffee maker,arrived damaged poor packaging,45,1622,50320.5,FR,enterprise
67,2024-01-15 22:57:21,1,115.39,running shoes,amazing value highly recommend,50,1629,88176.59,UK,basic
67,2024-01-15 23:18:04,1,38.35,running shoes,amazing value highly recommend,25,1506,104772.17,AU,premium
67,2024-01-15 23:29:13,0,25.95,backpack,perfect fit very comfortable,69,1217,61238.7,IN,basic
67,2024-01-15 23:33:54,0,15.27,phone case,not worth the price disappointed,62,354,36037.52,IN,enterprise
68,2024-02-19 00:44:42,1,104.05,laptop stand,arrived damaged poor packaging,25,943,51921.14,IN,basic
68,2024-02-19 06:30:08,0,11.21,backpack,perfect fit very comfortable,41,1916,41070.1,AU,free
68,2024-02-19 06:59:21,0,23.89,coffee maker,arrived damaged poor packaging,56,120,28001.79,IN,premium
68,2024-02-19 07:54:08,1,18.29,desk lamp,works as expected average experience,57,1454,56138.32,AU,premium
68,2024-02-19 08:36:29,0,29.65,wireless earbuds,not worth the price disappointed,67,687,41576.88,US,free
68,2024-02-19 09:05:49,1,35.47,backpack,arrived damaged poor packaging,60,242,56688.92,FR,enterprise
68,2024-02-19 09:12:31,1,13.21,wireless earbuds,amazing value highly recommend,42,1380,38874.15,IN,premium
68,2024-02-19 09:23:44,0,17.31,water bottle,excellent quality would buy again,61,505,43825.58,IN,basic
68,2024-02-19 09:48:29,0,28.91,desk lamp,works as expected average experience,60,363,37468.55,AU,basic
68,2024-02-19 10:21:23,0,30.87,wireless earbuds,excellent quality would buy again,35,543,44473.03,IN,basic
68,2024-02-19 10:33:09,1,10.96,backpack,excellent quality would buy again,55,701,49142.67,US,premium
68,2024-02-19 10:49:30,0,25.06,bluetooth speaker,arrived damaged poor packaging,33,1160,43286.09,FR,basic
68,2024-02-19 11:05:01,1,33.39,bluetooth speaker,perfect fit very comfortable,37,1298,23764.85,CA,free
68,2024-02-19 13:37:49,0,7.41,water bottle,stopped working after a week,49,1402,138092.87,DE,enterprise
68,2024-02-19 13:51:27,1,52.59,wireless earbuds,works as expected average experience,24,1114,38901.75,IN,free
68,2024-02-19 14:08:38,0,41.49,phone case,works as expected average experience,28,1032,45509.74,FR,basic
68,2024-02-19 15:11:44,0,145.53,yoga mat,amazing value highly recommend,61,1826,85514.8,IN,basic
68,2024-02-19 16:00:04,1,25.66,phone case,works as expected average experience,63,469,46439.55,US,premium
68,2024-02-19 17:31:55,1,66.23,water bottle,works as expected average experience,39,1410,42071.67,AU,premium
68,2024-02-19 18:33:02,1,53.14,phone case,not worth the price disappointed,37,846,31685.74,AU,basic
68,2024-02-19 19:12:58,1,41.96,running shoes,stopped working after a week,42,1046,39578.89,CA,free
68,2024-02-19 19:14:57,0,30.72,phone case,not worth the price disappointed,61,126,51588.35,CA,basic
68,2024-02-19 20:47:14,0,17.82,water bottle,amazing value highly recommend,33,857,33154.78,IN,basic
68,2024-02-19 22:14:32,0,5.12,bluetooth speaker,works as expected average experience,44,638,42875.28,US,basic
68,2024-02-19 22:23:12,0,296.37,coffee maker,arrived damaged poor packaging,36,1950,34221.62,FR,basic
68,2024-02-19 23:15:47,1,35.63,wireless earbuds,perfect fit very comfortable,29,563,40172.91,CA,basic
69,2024-01-04 01:41:32,0,46.24,running shoes,great product fast shipping,40,1752,52224.37,IN,free
69,2024-01-04 02:16:16,0,51.95,water bottle,not worth the price disappointed,46,1425,38681.51,FR,basic
69,2024-01-04 02:30:37,0,12.52,laptop stand,perfect fit very comfortable,32,1429,35002.36,CA,basic
69,2024-01-04 03:59:07,0,14.57,wireless earbuds,amazing value highly recommend,33,1003,98070.53,AU,basic
69,2024-01-04 04:21:18,0,26.85,water bottle,not worth the price disappointed,29,1967,51324.24,IN,basic
69,2024-01-04 05:08:56,0,42.76,phone case,perfect fit very comfortable,52,783,67109.89,AU,basic
69,2024-01-04 06:10:41,1,89.0,wireless earbuds,not worth the price disappointed,21,1437,44007.28,CA,enterprise
69,2024-01-04 07:20:11,1,33.58,desk lamp,stopped working after a week,48,1879,46121.18,UK,free
69,2024-01-04 07:41:49,1,123.25,running shoes,great product fast shipping,46,1140,63548.36,FR,basic
69,2024-01-04 08:17:51,1,13.82,coffee maker,perfect fit very comfortable,49,163,44749.87,UK,premium
69,2024-01-04 08:24:36,0,12.53,phone case,not worth the price disappointed,22,68,78257.38,UK,basic
69,2024-01-04 08:52:32,0,12.85,bluetooth speaker,works as expected average experience,52,1767,76698.11,IN,free
69,2024-01-04 09:05:10,1,125.38,coffee maker,perfect fit very comfortable,49,563,66643.28,US,basic
69,2024-01-04 09:20:17,1,45.67,yoga mat,not worth the price disappointed,50,1205,53942.57,CA,premium
69,2024-01-04 12:00:56,0,22.37,water bottle,perfect fit very comfortable,20,1029,53526.11,DE,free
69,2024-01-04 12:37:42,0,18.09,coffee maker,excellent quality would buy again,35,1953,125187.96,US,free
69,2024-01-04 12:46:17,1,42.61,laptop stand,great product fast shipping,20,546,56333.98,DE,free
69,2024-01-04 12:46:42,1,42.9,bluetooth speaker,works as expected average experience,68,1845,47884.5,DE,basic
69,2024-01-04 13:18:20,1,58.63,water bottle,excellent quality would buy again,68,1813,38614.03,AU,free
69,2024-01-04 13:30:14,1,41.98,yoga mat,perfect fit very comfortable,41,1554,53764.18,DE,free
69,2024-01-04 14:20:14,0,18.53,coffee maker,amazing value highly recommend,52,1202,120451.88,FR,enterprise
69,2024-01-04 15:48:36,1,45.42,water bottle,stopped working after a week,18,1422,63943.55,FR,premium
69,2024-01-04 16:03:17,1,10.69,coffee maker,arrived damaged poor packaging,63,1935,38049.55,FR,premium
69,2024-01-04 17:21:17,0,12.56,backpack,arrived damaged poor packaging,68,1110,66453.91,US,basic
69,2024-01-04 18:07:58,1,102.03,backpack,perfect fit very comfortable,32,1455,56103.06,UK,free
69,2024-01-04 18:11:46,0,22.4,backpack,arrived damaged poor packaging,64,1706,38452.66,DE,free
69,2024-01-04 18:43:54,0,11.69,coffee maker,works as expected average experience,24,1552,63040.0,CA,basic
69,2024-01-04 19:50:34,1,34.64,yoga mat,arrived damaged poor packaging,36,1439,28604.86,CA,premium
69,2024-01-04 20:43:05,0,13.48,water bottle,amazing value highly recommend,57,1923,50921.71,UK,free
69,2024-01-04 22:15:36,1,23.79,water bottle,perfect fit very comfortable,27,1784,36245.31,US,premium
69,2024-01-04 23:14:36,0,11.91,bluetooth speaker,works as expected average experience,54,603,59216.75,CA,free
69,2024-01-04 23:17:08,0,8.39,water bottle,stopped working after a week,18,1302,45875.29,UK,basic
69,2024-01-04 23:17:44,1,15.11,running shoes,great product fast shipping,50,1678,68561.02,FR,premium
69,2024-01-04 23:48:57,0,5.09,coffee maker,works as expected average experience,63,779,48721.23,CA,free
70,2024-02-21 00:06:39,1,27.53,coffee maker,not worth the price disappointed,36,1113,34091.71,US,free
70,2024-02-21 00:07:52,0,25.72,water bottle,arrived damaged poor packaging,25,1089,32663.18,IN,free
70,2024-02-21 00:38:12,0,229.97,coffee maker,great product fast shipping,30,376,62856.41,UK,basic
70,2024-02-21 00:55:30,1,234.41,bluetooth speaker,works as expected average experience,23,748,39925.58,IN,free
70,2024-02-21 01:15:42,1,14.22,water bottle,works as expected average experience,33,264,36441.88,FR,premium
70,2024-02-21 01:23:54,1,43.86,wireless earbuds,not worth the price disappointed,23,1416,52849.67,CA,basic
70,2024-02-21 01:59:53,0,97.72,coffee maker,great product fast shipping,57,688,45559.87,AU,premium
70,2024-02-21 02:29:38,0,19.9,bluetooth speaker,great product fast shipping,33,94,26045.73,UK,free
70,2024-02-21 03:37:29,0,5.53,water bottle,not worth the price disappointed,63,890,43737.47,CA,free
70,2024-02-21 04:52:26,1,39.53,yoga mat,works as expected average experience,47,1865,99343.49,AU,premium
70,2024-02-21 05:44:51,0,25.71,yoga mat,arrived damaged poor packaging,56,1343,63712.49,US,premium
70,2024-02-21 07:56:13,1,67.4,backpack,amazing value highly recommend,44,1207,42404.51,FR,basic
70,2024-02-21 08:03:13,1,22.63,wireless earbuds,amazing value highly recommend,50,1566,57631.43,CA,basic
70,2024-02-21 08:57:12,0,18.09,coffee maker,works as expected average experience,34,1554,35852.36,CA,basic
70,2024-02-21 09:25:10,1,138.76,laptop stand,works as expected average experience,52,1442,30785.03,US,premium
70,2024-02-21 10:51:07,1,42.88,wireless earbuds,great product fast shipping,21,478,48870.91,IN,premium
70,2024-02-21 11:10:41,1,45.43,backpack,works as expected average experience,63,1142,37582.2,FR,free
70,2024-02-21 11:54:50,0,19.67,coffee maker,amazing value highly recommend,28,218,32568.06,DE,basic
70,2024-02-21 13:30:14,0,10.0,desk lamp,excellent quality would buy again,66,732,45766.6,FR,premium
70,2024-02-21 13:33:42,0,60.59,yoga mat,arrived damaged poor packaging,24,742,69389.69,US,free
70,2024-02-21 13:37:38,1,13.72,yoga mat,stopped working after a week,60,1708,31121.19,AU,premium
70,2024-02-21 13:53:43,1,56.26,coffee maker,great product fast shipping,66,597,83399.21,UK,premium
70,2024-02-21 14:47:55,0,9.07,running shoes,amazing value highly recommend,50,306,56656.78,AU,free
70,2024-02-21 15:45:27,1,54.71,wireless earbuds,stopped working after a week,47,1772,66797.42,UK,enterprise
70,2024-02-21 16:19:48,1,14.32,laptop stand,works as expected average experience,27,1820,100106.26,US,premium
70,2024-02-21 17:50:34,0,11.52,water bottle,amazing value highly recommend,52,1165,36703.22,US,basic
70,2024-02-21 18:52:46,0,56.41,coffee maker,works as expected average experience,18,371,36096.46,US,free
70,2024-02-21 20:19:56,1,11.08,bluetooth speaker,excellent quality would buy again,35,874,61629.96,US,free
70,2024-02-21 20:25:17,1,14.22,laptop stand,excellent quality would buy again,18,1785,42721.64,CA,enterprise
70,2024-02-21 20:27:05,0,27.24,running shoes,not worth the price disappointed,26,810,45278.03,UK,basic
70,2024-02-21 21:05:25,0,10.62,coffee maker,works as expected average experience,62,1147,62532.6,IN,basic
70,2024-02-21 21:08:02,1,62.31,backpack,perfect fit very comfortable,36,1625,34799.64,IN,free
70,2024-02-21 21:55:20,0,14.4,bluetooth speaker,arrived damaged poor packaging,66,603,34524.63,IN,premium
70,2024-02-21 22:06:42,1,55.36,wireless earbuds,amazing value highly recommend,31,552,28311.47,DE,free
70,2024-02-21 22:10:24,1,42.81,running shoes,stopped working after a week,25,970,45245.35,UK,premium
70,2024-02-21 22:27:23,1,9.25,laptop stand,arrived damaged poor packaging,31,508,28812.49,UK,basic
70,2024-02-21 22:28:14,0,33.45,water bottle,stopped working after a week,53,1061,34902.61,UK,basic
70,2024-02-21 22:41:32,0,9.22,water bottle,great product fast shipping,35,1274,40656.53,FR,enterprise
70,2024-02-21 23:29:36,1,9.8,yoga mat,great product fast shipping,31,1939,28697.6,UK,basic
70,2024-02-21 23:43:16,0,10.51,running shoes,works as expected average experience,62,1480,37270.43,IN,free
71,2024-01-17 01:50:26,1,89.09,laptop stand,perfect fit very comfortable,48,1521,44327.58,DE,basic
71,2024-01-17 02:25:35,1,72.72,coffee maker,perfect fit very comfortable,43,654,29678.77,CA,basic
71,2024-01-17 02:48:53,0,18.03,desk lamp,works as expected average experience,47,1992,90137.65,US,basic
71,2024-01-17 03:35:39,0,34.97,phone case,amazing value highly recommend,55,1650,59023.86,AU,free
71,2024-01-17 03:51:14,1,39.13,bluetooth speaker,arrived damaged poor packaging,53,1903,32861.34,US,premium
71,2024-01-17 04:30:09,0,32.07,backpack,works as expected average experience,55,1938,42280.0,US,free
71,2024-01-17 05:09:23,0,36.31,running shoes,perfect fit very comfortable,42,1418,40234.09,DE,basic
71,2024-01-17 05:46:37,0,16.94,phone case,stopped working after a week,46,1746,35952.31,IN,free
71,2024-01-17 06:29:17,1,79.79,laptop stand,arrived damaged poor packaging,69,520,47339.89,UK,premium
71,2024-01-17 08:59:13,0,6.67,phone case,excellent quality would buy again,33,1539,51250.23,UK,free
71,2024-01-17 09:21:10,0,20.02,coffee maker,great product fast shipping,66,1967,93283.71,IN,basic
71,2024-01-17 10:26:00,1,86.47,coffee maker,perfect fit very comfortable,30,609,31337.05,CA,basic
71,2024-01-17 11:55:05,1,108.24,water bottle,arrived damaged poor packaging,57,83,36258.63,CA,free
71,2024-01-17 12:07:41,1,94.41,water bottle,stopped working after a week,39,408,29966.87,UK,enterprise
71,2024-01-17 12:52:32,0,25.96,coffee maker,not worth the price disappointed,54,1646,36722.63,DE,premium
71,2024-01-17 13:54:38,0,33.81,yoga mat,not worth the price disappointed,21,793,53735.34,CA,premium
71,2024-01-17 14:15:45,1,222.98,phone case,great product fast shipping,67,1932,43386.71,DE,free
71,2024-01-17 16:07:45,1,45.48,running shoes,not worth the price disappointed,49,1693,29686.1,AU,basic
71,2024-01-17 18:35:52,0,48.22,running shoes,arrived damaged poor packaging,62,1135,77450.78,AU,basic
71,2024-01-17 19:00:17,1,94.29,yoga mat,perfect fit very comfortable,67,35,75934.46,CA,premium
71,2024-01-17 19:27:47,0,17.06,laptop stand,perfect fit very comfortable,49,1269,45928.73,IN,basic
71,2024-01-17 20:26:10,0,31.68,wireless earbuds,excellent quality would buy again,56,1263,62005.29,IN,basic
